NodeNumber,Equivalent Stress (Pa)
5409,1.6417e+008
5410,1.6877e+008
5411,6.2686e+007
5412,4.8438e+007
5413,6.4233e+007
5414,1.255e+008
5415,5.0127e+007
5416,1.0555e+008
5417,1.7264e+008
5418,1.8165e+008
5419,1.8665e+008
5420,1.6917e+008
5421,1.8869e+008
5422,1.7467e+008
5423,1.7841e+008
5424,1.9046e+008
5425,1.7231e+008
5426,1.7835e+008
5427,1.6467e+008
5428,1.7223e+008
5429,3.2668e+007
5430,2.4157e+007
5431,3.1008e+007
5432,4.5999e+007
5433,3.6357e+007
5434,5.1712e+007
5435,3.2719e+007
5436,3.387e+007
5437,4.652e+007
5438,1.2797e+007
5439,1.3503e+007
5440,1.8991e+007
5441,2.3407e+007
5442,1.5751e+007
5443,1.4036e+007
5444,1.229e+007
5445,4.0939e+006
5446,9.8164e+006
5447,4.9797e+006
5448,5.8404e+006
5449,4.4017e+006
5450,9.4317e+006
5451,4.4601e+006
5452,6.4275e+006
5453,1.0029e+006
5454,3.6206e+006
5455,1.4145e+006
5456,1.94e+006
5457,1.1829e+006
5458,2.1987e+006
5459,1.3603e+006
5460,1.07e+006
5461,3.1907e+005
5462,4.787e+005
5463,2.6242e+005
5464,2.4882e+005
5465,3.551e+005
5466,7.1577e+005
5467,246.25
5468,141.7
5469,307.79
5470,349.09
5471,227.45
5472,236.86
5473,126.79
5474,104.99
5475,116.88
5476,95.573
5477,170.97
5478,249.65
5479,134.4
5480,175.94
5481,122.74
5482,143.53
5483,49.616
5484,60.252
5485,38.749
5486,81.908
5487,64.355
5488,49.981
5489,73.186
5490,14.491
5491,18.192
5492,25.413
5493,19.195
5494,38.563
5495,25.612
5496,15.955
5497,15.278
5498,4.2684
5499,3.7916
5500,5.8875
5501,9.3593
5502,7.3923
5503,4.029
5504,6.0896e+007
5505,9.5521e+007
5506,8.5555e+007
5507,9.3129e+007
5508,6.819e+007
5509,7.4299e+007
5510,8.6871e+007
5511,8.7191e+007
5512,2.8565e+007
5513,6.5702e+007
5514,3.46e+007
5515,4.6941e+007
5516,5.7671e+007
5517,4.8639e+007
5518,5.237e+007
5519,2.723e+007
5520,4.4535e+007
5521,3.6616e+007
5522,3.9099e+007
5523,4.2187e+007
5524,9.0609e+007
5525,6.0944e+007
5526,8.3759e+007
5527,9.0968e+007
5528,7.2362e+007
5529,6.7379e+007
5530,8.3973e+007
5531,1.2038e+008
5532,1.1005e+008
5533,1.1024e+008
5534,1.095e+008
5535,1.0014e+008
5536,9.1815e+007
5537,1.0356e+008
5538,1.0455e+008
5539,1.338e+008
5540,1.2224e+008
5541,1.2044e+008
5542,1.1795e+008
5543,1.1004e+008
5544,1.0956e+008
5545,1.0968e+008
5546,1.1353e+008
5547,1.3381e+008
5548,1.263e+008
5549,1.2595e+008
5550,1.1745e+008
5551,1.2146e+008
5552,1.177e+008
5553,1.1121e+008
5554,1.1542e+008
5555,1.1329e+008
5556,1.2514e+008
5557,1.201e+008
5558,1.2264e+008
5559,1.1381e+008
5560,1.12e+008
5561,1.1188e+008
5562,1.1239e+008
5563,1.0609e+008
5564,1.115e+008
5565,1.146e+008
5566,1.1445e+008
5567,1.0664e+008
5568,1.0306e+008
5569,1.1004e+008
5570,1.0755e+008
5571,1.0431e+008
5572,1.0476e+008
5573,8.5747e+007
5574,9.344e+007
5575,9.6753e+007
5576,1.0099e+008
5577,1.1628e+008
5578,1.7814e+008
5579,1.5758e+008
5580,1.6605e+008
5581,1.0049e+008
5582,9.6114e+007
5583,1.0282e+008
5584,1.6901e+008
5585,1.3732e+008
5586,2.7664e+007
5587,6.6934e+007
5588,3.6594e+007
5589,4.8831e+007
5590,6.4516e+007
5591,5.3852e+007
5592,1.0124e+008
5593,5.0334e+007
5594,4.6402e+007
5595,2.637e+007
5596,4.3681e+007
5597,3.6545e+007
5598,3.5583e+007
5599,1.6241e+008
5600,9.1824e+007
5601,9.407e+007
5602,1.8229e+008
5603,1.7893e+008
5604,7.9917e+007
5605,1.56e+008
5606,7.9906e+007
5607,1.3789e+008
5608,6.7631e+007
5609,1.6038e+008
5610,1.6019e+008
5611,5.9722e+007
5612,4.2884e+007
5613,1.3542e+008
5614,5.7439e+007
5615,9.907e+007
5616,5.1055e+007
5617,1.3602e+008
5618,1.5411e+008
5619,1.5807e+008
5620,5.8032e+007
5621,5.907e+007
5622,9.2116e+007
5623,9.6712e+007
5624,1.4075e+008
5625,5.1308e+007
5626,3.7954e+007
5627,3.5046e+007
5628,3.0545e+007
5629,1.4146e+008
5630,1.5432e+008
5631,1.5339e+008
5632,7.0243e+007
5633,5.8186e+007
5634,1.1301e+008
5635,9.3942e+007
5636,9.2786e+007
5637,4.7003e+007
5638,2.7231e+007
5639,1.3455e+008
5640,1.7067e+008
5641,1.5859e+008
5642,7.4642e+007
5643,9.8539e+007
5644,5.0437e+007
5645,4.9239e+007
5646,1.1194e+008
5647,3.4415e+007
5648,1.2973e+008
5649,1.6022e+008
5650,1.481e+008
5651,4.835e+007
5652,6.3645e+007
5653,3.2669e+007
5654,7.6668e+007
5655,4.0385e+007
5656,1.0938e+008
5657,3.4137e+007
5658,3.4672e+007
5659,3.1411e+007
5660,1.4268e+008
5661,1.5475e+008
5662,1.4932e+008
5663,5.511e+007
5664,6.1756e+007
5665,8.3344e+007
5666,4.1676e+007
5667,1.0271e+008
5668,4.0201e+007
5669,1.5397e+008
5670,1.5257e+008
5671,1.5134e+008
5672,6.4314e+007
5673,6.6497e+007
5674,5.6445e+007
5675,4.4044e+007
5676,1.4144e+008
5677,4.5991e+007
5678,1.2458e+008
5679,4.6771e+007
5680,1.0977e+008
5681,1.603e+008
5682,1.5317e+008
5683,1.4629e+008
5684,7.2959e+007
5685,6.7702e+007
5686,5.9026e+007
5687,4.858e+007
5688,1.3012e+008
5689,1.3685e+008
5690,1.4317e+008
5691,1.4397e+008
5692,1.4244e+008
5693,7.2167e+007
5694,7.3643e+007
5695,8.7763e+007
5696,1.5765e+008
5697,5.9095e+007
5698,1.3832e+008
5699,7.0257e+007
5700,5.6455e+007
5701,1.2553e+008
5702,14.363
5703,7.7104
5704,3.4214
5705,10.704
5706,3.8916e+007
5707,4.4502e+007
5708,4.7613e+007
5709,7.629e+007
5710,5.319e+007
5711,6.9146e+007
5712,3.797e+007
5713,2.2002e+007
5714,2.0298e+007
5715,1.5614e+007
5716,2.9883e+007
5717,3.5074e+007
5718,2.0213e+007
5719,4.4613e+007
5720,2.2125e+007
5721,3.4486e+007
5722,7.8602e+006
5723,7.8416e+006
5724,6.4191e+006
5725,1.1233e+007
5726,1.7529e+006
5727,2.1507e+006
5728,1.4537e+006
5729,1.8367e+006
5730,3.1071e+006
5731,6.2275e+006
5732,1.451e+006
5733,4.4186e+005
5734,5.293e+005
5735,3.6662e+005
5736,7.8761e+005
5737,4.682e+005
5738,3.8345e+005
5739,1.1042e+005
5740,1.2583e+005
5741,90954
5742,2.0755e+005
5743,1.34e+005
5744,24677
5745,27743
5746,20074
5747,37528
5748,64103
5749,25980
5750,5680.
5751,7361.4
5752,4766.
5753,6325.6
5754,10701
5755,5743.6
5756,1237.3
5757,1369.6
5758,982.89
5759,2610.6
5760,1383.6
5761,993.4
5762,304.86
5763,354.11
5764,265.27
5765,345.82
5766,662.31
5767,270.63
5768,489.8
5769,59.962
5770,75.37
5771,46.774
5772,139.94
5773,75.154
5774,9.6311
5775,13.15
5776,17.029
5777,36.263
5778,11.16
5779,6.966
5780,12.512
5781,2.8315
5782,2.9092
5783,9.9222
5784,5.8845
5785,6.8569
5786,2.8123
5787,2.8578
5788,2.9163
5789,9.6415
5790,10.065
5791,4.4258
5792,5.7549
5793,2.7123
5794,2.8305
5795,8.248
5796,9.3552
5797,4.1192
5798,4.1424
5799,3.6644
5800,2.1226
5801,2.0458
5802,7.4042
5803,4.8533
5804,3.5703
5805,3.1501
5806,3.4569
5807,3.9811
5808,1.1124
5809,1.0635
5810,2.4973
5811,3.513
5812,2.2893
5813,1.6392
5814,2.2607
5815,2.5179
5816,6.0192
5817,2.4865
5818,2.3775
5819,7.1378
5820,3.9998
5821,6.0669
5822,3.9347
5823,4.0241
5824,6.6806
5825,2.9139
5826,2.5696
5827,7.775
5828,9.1618
5829,4.409
5830,4.0019
5831,2.5821
5832,9.2089
5833,9.73
5834,4.0223
5835,4.3623
5836,5.6643
5837,50.917
5838,8.3208
5839,10.991
5840,15.586
5841,31.743
5842,11.705
5843,216.39
5844,40.454
5845,47.974
5846,119.93
5847,64.349
5848,66.707
5849,872.47
5850,173.64
5851,206.29
5852,252.23
5853,524.79
5854,183.66
5855,352.68
5856,3990.4
5857,673.96
5858,988.78
5859,1045.
5860,1743.8
5861,739.22
5862,17039
5863,3284.3
5864,3911.1
5865,7035.8
5866,16573
5867,4335.8
5868,3341.4
5869,5843.6
5870,68543
5871,13376
5872,18352
5873,26932
5874,14488
5875,3.2215e+005
5876,55172
5877,74389
5878,1.0442e+005
5879,67969
5880,1.9135e+005
5881,55361
5882,1.4006e+006
5883,2.6013e+005
5884,3.317e+005
5885,7.0353e+005
5886,4.027e+005
5887,6.1048e+006
5888,1.1295e+006
5889,1.4036e+006
5890,2.9843e+006
5891,1.5688e+006
5892,2.7548e+006
5893,1.5274e+006
5894,2.2019e+007
5895,5.8459e+006
5896,9.9949e+006
5897,1.1231e+007
5898,6.5777e+006
5899,1.6455e+007
5900,5.9837e+006
5901,4.2535e+007
5902,1.8262e+007
5903,2.8391e+007
5904,3.4167e+007
5905,4.5311e+007
5906,3.6051e+007
5907,5.7145e+007
5908,7.8435e+007
5909,4.0998e+007
5910,4.6681e+007
5911,6.2744e+007
5912,7.0297e+007
5913,2.0913e+008
5914,2.0099e+008
5915,2.0765e+008
5916,1.9916e+008
5917,2.0771e+008
5918,1.8992e+008
5919,2.0736e+008
5920,1.5795e+008
5921,1.4756e+008
5922,1.7219e+008
5923,1.2366e+008
5924,1.3586e+008
5925,1.2379e+008
5926,1.3033e+008
5927,1.4721e+008
5928,1.3728e+008
5929,1.1606e+008
5930,1.2776e+008
5931,1.039e+008
5932,2.0952e+008
5933,2.0984e+008
5934,1.9757e+008
5935,2.0451e+008
5936,2.0284e+008
5937,2.0973e+008
5938,2.0707e+008
5939,2.0933e+008
5940,2.0431e+008
5941,2.1208e+008
5942,2.0994e+008
5943,2.045e+008
5944,1.9793e+008
5945,2.0835e+008
5946,2.0803e+008
5947,2.0924e+008
5948,2.0651e+008
5949,2.0845e+008
5950,1.9644e+008
5951,2.0364e+008
5952,2.107e+008
5953,2.1067e+008
5954,1.9515e+008
5955,1.9916e+008
5956,2.092e+008
5957,2.0836e+008
5958,2.0923e+008
5959,2.0394e+008
5960,2.0404e+008
5961,2.1099e+008
5962,1.9261e+008
5963,1.9523e+008
5964,2.0908e+008
5965,2.098e+008
5966,2.0929e+008
5967,2.0247e+008
5968,2.1096e+008
5969,1.9602e+008
5970,1.905e+008
5971,2.0867e+008
5972,2.0981e+008
5973,2.0411e+008
5974,2.0906e+008
5975,2.027e+008
5976,2.0991e+008
5977,2.1069e+008
5978,1.9209e+008
5979,1.9228e+008
5980,2.0916e+008
5981,2.0436e+008
5982,2.0844e+008
5983,2.0946e+008
5984,2.106e+008
5985,1.9266e+008
5986,1.7691e+008
5987,2.0843e+008
5988,2.0858e+008
5989,2.0311e+008
5990,2.082e+008
5991,2.0915e+008
5992,2.1146e+008
5993,1.7718e+008
5994,1.991e+008
5995,2.085e+008
5996,2.0945e+008
5997,2.0328e+008
5998,2.0537e+008
5999,2.092e+008
6000,2.1175e+008
6001,1.9766e+008
6002,1.8837e+008
6003,2.104e+008
6004,2.1236e+008
6005,2.0477e+008
6006,2.105e+008
6007,1.8949e+008
6008,1.9506e+008
6009,2.0955e+008
6010,2.0984e+008
6011,2.1221e+008
6012,2.0508e+008
6013,2.0376e+008
6014,2.0944e+008
6015,1.9434e+008
6016,2.0805e+008
6017,2.0867e+008
6018,2.0889e+008
6019,2.1135e+008
6020,2.083e+008
6021,2.0304e+008
6022,1.8639e+008
6023,2.1032e+008
6024,1.9441e+008
6025,1.9805e+008
6026,2.0752e+008
6027,2.0825e+008
6028,1.8978e+008
6029,1.9868e+008
6030,2.1154e+008
6031,1.8556e+008
6032,1.9055e+008
6033,2.0978e+008
6034,2.0996e+008
6035,2.1063e+008
6036,2.0898e+008
6037,2.0239e+008
6038,1.9671e+008
6039,2.1035e+008
6040,2.1153e+008
6041,1.9213e+008
6042,1.8625e+008
6043,2.0995e+008
6044,2.0988e+008
6045,2.0375e+008
6046,2.025e+008
6047,2.1037e+008
6048,2.1077e+008
6049,1.9135e+008
6050,1.9094e+008
6051,2.0981e+008
6052,2.0277e+008
6053,2.1e+008
6054,2.104e+008
6055,2.1056e+008
6056,1.9257e+008
6057,1.9216e+008
6058,2.0915e+008
6059,2.085e+008
6060,2.1061e+008
6061,2.0282e+008
6062,2.0284e+008
6063,2.1001e+008
6064,2.1046e+008
6065,1.9103e+008
6066,1.8777e+008
6067,2.0957e+008
6068,2.0919e+008
6069,2.1077e+008
6070,2.0202e+008
6071,2.1144e+008
6072,2.0978e+008
6073,1.9298e+008
6074,1.9032e+008
6075,2.0792e+008
6076,2.0646e+008
6077,2.0441e+008
6078,2.1146e+008
6079,1.9359e+008
6080,2.0886e+008
6081,1.9024e+008
6082,1.8613e+008
6083,2.0695e+008
6084,2.0641e+008
6085,2.0609e+008
6086,2.0255e+008
6087,2.0903e+008
6088,2.1079e+008
6089,1.8912e+008
6090,1.84e+008
6091,2.0872e+008
6092,1.7997e+008
6093,1.8373e+008
6094,2.0831e+008
6095,2.0897e+008
6096,2.0907e+008
6097,1.9944e+008
6098,2.0958e+008
6099,2.0971e+008
6100,1.8884e+008
6101,1.9437e+008
6102,2.0682e+008
6103,2.083e+008
6104,2.0183e+008
6105,2.0275e+008
6106,1.7599e+008
6107,2.0964e+008
6108,2.1081e+008
6109,1.9213e+008
6110,1.9688e+008
6111,2.0909e+008
6112,2.0931e+008
6113,2.0202e+008
6114,2.1141e+008
6115,2.0706e+008
6116,2.1022e+008
6117,1.9805e+008
6118,1.9097e+008
6119,2.0815e+008
6120,2.037e+008
6121,2.1188e+008
6122,1.9833e+008
6123,2.1086e+008
6124,2.0746e+008
6125,2.1096e+008
6126,1.8858e+008
6127,1.7589e+008
6128,2.0234e+008
6129,2.086e+008
6130,2.0859e+008
6131,2.023e+008
6132,2.1154e+008
6133,2.0916e+008
6134,2.0341e+008
6135,2.1147e+008
6136,2.0209e+008
6137,1.9882e+008
6138,2.0972e+008
6139,2.0913e+008
6140,2.0999e+008
6141,2.0348e+008
6142,2.0832e+008
6143,2.1081e+008
6144,1.9877e+008
6145,1.9544e+008
6146,2.0941e+008
6147,2.0944e+008
6148,2.089e+008
6149,2.0959e+008
6150,2.0295e+008
6151,2.0815e+008
6152,2.1041e+008
6153,1.9704e+008
6154,1.944e+008
6155,2.0861e+008
6156,2.089e+008
6157,2.0942e+008
6158,2.0385e+008
6159,2.0424e+008
6160,2.1124e+008
6161,2.1029e+008
6162,1.9449e+008
6163,1.8954e+008
6164,2.0844e+008
6165,2.0866e+008
6166,2.0468e+008
6167,2.1165e+008
6168,2.0421e+008
6169,2.1113e+008
6170,2.1069e+008
6171,1.8938e+008
6172,1.8135e+008
6173,2.0347e+008
6174,2.0857e+008
6175,2.0872e+008
6176,2.0464e+008
6177,2.1171e+008
6178,2.0481e+008
6179,2.1124e+008
6180,2.1127e+008
6181,2.0218e+008
6182,1.9875e+008
6183,2.0944e+008
6184,2.0978e+008
6185,2.0447e+008
6186,2.1113e+008
6187,2.0416e+008
6188,2.1132e+008
6189,2.114e+008
6190,1.9739e+008
6191,1.9493e+008
6192,2.0988e+008
6193,2.0821e+008
6194,2.0374e+008
6195,2.1123e+008
6196,2.1005e+008
6197,1.9595e+008
6198,1.8385e+008
6199,2.0978e+008
6200,2.0969e+008
6201,2.0828e+008
6202,2.0429e+008
6203,2.0468e+008
6204,2.0868e+008
6205,1.8702e+008
6206,1.7907e+008
6207,1.7442e+008
6208,2.0776e+008
6209,1.9689e+008
6210,2.0717e+008
6211,2.0917e+008
6212,2.0559e+008
6213,2.0548e+008
6214,2.0877e+008
6215,1.7002e+008
6216,2.0116e+008
6217,2.0823e+008
6218,2.0841e+008
6219,2.0814e+008
6220,1.9426e+008
6221,2.0925e+008
6222,2.0911e+008
6223,2.0426e+008
6224,2.0833e+008
6225,2.0382e+008
6226,1.7767e+008
6227,2.0754e+008
6228,2.0938e+008
6229,2.0107e+008
6230,1.982e+008
6231,2.058e+008
6232,2.0901e+008
6233,1.7341e+008
6234,1.9062e+008
6235,2.075e+008
6236,2.0753e+008
6237,2.0872e+008
6238,1.9832e+008
6239,2.088e+008
6240,2.1004e+008
6241,1.9133e+008
6242,1.9239e+008
6243,2.1039e+008
6244,2.091e+008
6245,2.0412e+008
6246,2.1009e+008
6247,2.0905e+008
6248,1.9469e+008
6249,1.8979e+008
6250,2.0951e+008
6251,2.0533e+008
6252,2.021e+008
6253,1.9393e+008
6254,2.0847e+008
6255,1.907e+008
6256,1.8839e+008
6257,2.0845e+008
6258,2.0702e+008
6259,2.0054e+008
6260,2.0051e+008
6261,2.0262e+008
6262,1.9366e+008
6263,2.0828e+008
6264,1.8975e+008
6265,1.8912e+008
6266,2.0666e+008
6267,2.0137e+008
6268,2.0078e+008
6269,2.003e+008
6270,2.0879e+008
6271,1.8408e+008
6272,1.9272e+008
6273,2.0857e+008
6274,2.0828e+008
6275,2.0947e+008
6276,1.998e+008
6277,1.9741e+008
6278,2.0923e+008
6279,1.9254e+008
6280,1.9024e+008
6281,2.09e+008
6282,2.0809e+008
6283,2.0974e+008
6284,2.0272e+008
6285,1.9747e+008
6286,1.9496e+008
6287,2.0986e+008
6288,1.8998e+008
6289,1.906e+008
6290,2.0816e+008
6291,2.0843e+008
6292,2.0293e+008
6293,2.061e+008
6294,1.9487e+008
6295,2.0869e+008
6296,1.9101e+008
6297,1.8858e+008
6298,2.0841e+008
6299,2.0629e+008
6300,2.0833e+008
6301,1.8934e+008
6302,1.8928e+008
6303,2.0388e+008
6304,2.0632e+008
6305,2.0693e+008
6306,1.891e+008
6307,1.8663e+008
6308,2.0592e+008
6309,1.6785e+008
6310,2.0908e+008
6311,1.8892e+008
6312,1.8654e+008
6313,2.0513e+008
6314,1.9594e+008
6315,1.9e+008
6316,1.9072e+008
6317,1.8702e+008
6318,2.0852e+008
6319,1.8652e+008
6320,1.7544e+008
6321,1.9669e+008
6322,2.0504e+008
6323,2.0662e+008
6324,1.9587e+008
6325,1.9369e+008
6326,1.9062e+008
6327,2.0822e+008
6328,1.9882e+008
6329,1.9717e+008
6330,2.056e+008
6331,1.9747e+008
6332,1.9361e+008
6333,1.8034e+008
6334,1.9166e+008
6335,2.0856e+008
6336,1.9532e+008
6337,1.9248e+008
6338,2.0568e+008
6339,2.0644e+008
6340,1.9377e+008
6341,1.8739e+008
6342,1.7991e+008
6343,1.8869e+008
6344,2.1126e+008
6345,1.9385e+008
6346,1.917e+008
6347,2.0568e+008
6348,1.8775e+008
6349,1.8975e+008
6350,1.5675e+008
6351,2.1381e+008
6352,1.9174e+008
6353,2.0843e+008
6354,2.0438e+008
6355,2.0639e+008
6356,2.0896e+008
6357,1.9026e+008
6358,1.8333e+008
6359,1.5916e+008
6360,2.1177e+008
6361,2.0808e+008
6362,1.9486e+008
6363,2.0435e+008
6364,1.7139e+008
6365,1.8317e+008
6366,1.8192e+008
6367,1.4727e+008
6368,1.7805e+008
6369,1.926e+008
6370,2.0278e+008
6371,1.4664e+008
6372,1.5858e+008
6373,1.6978e+008
6374,1.5175e+008
6375,1.7954e+008
6376,1.8056e+008
6377,1.4067e+008
6378,1.121e+008
6379,1.4604e+008
6380,1.2814e+008
6381,1.1502e+008
6382,9.6212e+007
6383,1.0255e+008
6384,1.0408e+008
6385,1.028e+008
6386,8.1538e+007
6387,8.5653e+007
6388,1.1857e+008
6389,1.1644e+008
6390,1.6483e+008
6391,1.6919e+008
6392,1.1051e+008
6393,1.0907e+008
6394,9.703e+007
6395,1.1716e+008
6396,1.2749e+008
6397,1.0327e+008
6398,8.6001e+007
6399,9.5363e+007
6400,1.4597e+008
6401,1.1901e+008
6402,1.5571e+008
6403,1.6678e+008
6404,1.0645e+008
6405,8.5723e+007
6406,1.1311e+008
6407,8.8817e+007
6408,7.7151e+007
6409,7.9454e+007
6410,2.1067e+008
6411,1.9752e+008
6412,1.8408e+008
6413,1.8397e+008
6414,2.0522e+008
6415,1.8879e+008
6416,2.0016e+008
6417,1.4867e+008
6418,1.9038e+008
6419,1.7326e+008
6420,1.4748e+008
6421,1.4121e+008
6422,1.4486e+008
6423,1.4679e+008
6424,2.1013e+008
6425,1.8942e+008
6426,1.9979e+008
6427,1.8267e+008
6428,1.8094e+008
6429,1.683e+008
6430,1.5605e+008
6431,1.7848e+008
6432,1.5541e+008
6433,1.5918e+008
6434,2.114e+008
6435,1.9769e+008
6436,1.8967e+008
6437,1.938e+008
6438,1.8438e+008
6439,1.6911e+008
6440,1.7977e+008
6441,1.8383e+008
6442,1.5927e+008
6443,2.1041e+008
6444,1.9482e+008
6445,1.9982e+008
6446,1.9274e+008
6447,1.8318e+008
6448,1.8442e+008
6449,1.9581e+008
6450,1.6033e+008
6451,2.0959e+008
6452,1.8819e+008
6453,1.92e+008
6454,1.9245e+008
6455,1.9561e+008
6456,1.9395e+008
6457,1.9093e+008
6458,1.8291e+008
6459,1.937e+008
6460,2.1129e+008
6461,2.0184e+008
6462,1.7881e+008
6463,1.89e+008
6464,1.9536e+008
6465,1.988e+008
6466,1.9438e+008
6467,1.9665e+008
6468,1.9107e+008
6469,1.786e+008
6470,2.1277e+008
6471,1.9806e+008
6472,2.0084e+008
6473,1.9314e+008
6474,2.0184e+008
6475,1.9285e+008
6476,1.8163e+008
6477,1.9648e+008
6478,1.7881e+008
6479,2.1169e+008
6480,1.9378e+008
6481,1.979e+008
6482,1.9233e+008
6483,1.9227e+008
6484,1.9596e+008
6485,2.0239e+008
6486,1.9983e+008
6487,2.0985e+008
6488,1.9282e+008
6489,1.9332e+008
6490,1.9188e+008
6491,1.9968e+008
6492,2.0335e+008
6493,2.0182e+008
6494,2.0699e+008
6495,1.9936e+008
6496,2.089e+008
6497,1.9394e+008
6498,1.9555e+008
6499,1.9754e+008
6500,1.9574e+008
6501,2.0157e+008
6502,2.0302e+008
6503,2.0791e+008
6504,1.825e+008
6505,1.9721e+008
6506,2.0898e+008
6507,1.9256e+008
6508,1.9235e+008
6509,1.9694e+008
6510,1.9797e+008
6511,1.9546e+008
6512,2.005e+008
6513,2.019e+008
6514,2.0412e+008
6515,2.0902e+008
6516,1.9071e+008
6517,1.9204e+008
6518,1.9706e+008
6519,2.0051e+008
6520,1.9571e+008
6521,2.0689e+008
6522,2.0153e+008
6523,2.0389e+008
6524,2.0957e+008
6525,1.9824e+008
6526,1.9189e+008
6527,2.0023e+008
6528,1.9586e+008
6529,2.0568e+008
6530,2.0425e+008
6531,2.0735e+008
6532,1.882e+008
6533,2.1009e+008
6534,1.9621e+008
6535,1.9685e+008
6536,1.9739e+008
6537,2.0128e+008
6538,2.0504e+008
6539,2.0517e+008
6540,2.0429e+008
6541,2.0986e+008
6542,1.9595e+008
6543,1.9649e+008
6544,1.9725e+008
6545,2.0281e+008
6546,2.0525e+008
6547,2.0042e+008
6548,2.0301e+008
6549,2.0436e+008
6550,2.0622e+008
6551,2.0977e+008
6552,1.9511e+008
6553,1.9807e+008
6554,2.0204e+008
6555,2.0413e+008
6556,2.0667e+008
6557,2.0227e+008
6558,2.0992e+008
6559,1.8939e+008
6560,2.0102e+008
6561,1.9369e+008
6562,1.9572e+008
6563,2.0232e+008
6564,2.04e+008
6565,2.0497e+008
6566,2.0623e+008
6567,2.0139e+008
6568,2.0949e+008
6569,1.9904e+008
6570,1.968e+008
6571,2.0887e+008
6572,2.0377e+008
6573,2.0361e+008
6574,2.0825e+008
6575,2.095e+008
6576,1.9801e+008
6577,2.0126e+008
6578,2.0729e+008
6579,2.0723e+008
6580,2.0859e+008
6581,1.8795e+008
6582,2.0722e+008
6583,2.1039e+008
6584,2.0155e+008
6585,1.9698e+008
6586,1.9395e+008
6587,2.0377e+008
6588,2.0823e+008
6589,2.0691e+008
6590,1.9434e+008
6591,2.0771e+008
6592,2.0736e+008
6593,2.1062e+008
6594,1.9966e+008
6595,2.0298e+008
6596,2.0382e+008
6597,2.0444e+008
6598,2.082e+008
6599,2.0635e+008
6600,2.0998e+008
6601,1.8715e+008
6602,2.1019e+008
6603,1.9185e+008
6604,1.9804e+008
6605,1.9624e+008
6606,2.0472e+008
6607,2.087e+008
6608,2.0307e+008
6609,2.0543e+008
6610,2.0955e+008
6611,2.0986e+008
6612,1.8404e+008
6613,1.9173e+008
6614,2.0502e+008
6615,1.9585e+008
6616,2.0841e+008
6617,2.0285e+008
6618,2.0949e+008
6619,2.1021e+008
6620,2.0288e+008
6621,1.7957e+008
6622,1.8777e+008
6623,2.043e+008
6624,2.0485e+008
6625,2.0458e+008
6626,2.1013e+008
6627,2.1034e+008
6628,1.9949e+008
6629,2.005e+008
6630,1.9452e+008
6631,2.0541e+008
6632,2.0332e+008
6633,2.0478e+008
6634,2.0356e+008
6635,2.0982e+008
6636,2.103e+008
6637,2.0885e+008
6638,2.0979e+008
6639,1.924e+008
6640,1.9934e+008
6641,1.9433e+008
6642,2.0462e+008
6643,2.0004e+008
6644,2.0356e+008
6645,2.1011e+008
6646,2.0526e+008
6647,2.0871e+008
6648,2.0958e+008
6649,1.9442e+008
6650,1.9497e+008
6651,2.036e+008
6652,2.0163e+008
6653,2.0326e+008
6654,1.9936e+008
6655,2.1094e+008
6656,1.996e+008
6657,2.0621e+008
6658,2.0982e+008
6659,1.8834e+008
6660,1.9175e+008
6661,1.9973e+008
6662,2.0431e+008
6663,2.099e+008
6664,1.9743e+008
6665,2.1072e+008
6666,2.0443e+008
6667,2.1058e+008
6668,2.0489e+008
6669,1.7662e+008
6670,1.8935e+008
6671,1.9959e+008
6672,2.0516e+008
6673,2.0249e+008
6674,2.1006e+008
6675,2.0798e+008
6676,2.0488e+008
6677,2.1069e+008
6678,1.9841e+008
6679,2.0532e+008
6680,2.0575e+008
6681,2.0387e+008
6682,2.084e+008
6683,2.1058e+008
6684,1.9545e+008
6685,1.988e+008
6686,2.0519e+008
6687,1.967e+008
6688,2.069e+008
6689,2.041e+008
6690,2.1031e+008
6691,2.0831e+008
6692,1.9452e+008
6693,2.109e+008
6694,1.9318e+008
6695,1.9333e+008
6696,1.9781e+008
6697,2.0836e+008
6698,2.0766e+008
6699,2.062e+008
6700,2.02e+008
6701,2.1027e+008
6702,2.1043e+008
6703,1.9337e+008
6704,1.9477e+008
6705,2.0775e+008
6706,2.0331e+008
6707,2.077e+008
6708,2.0287e+008
6709,2.1023e+008
6710,2.105e+008
6711,2.049e+008
6712,1.8742e+008
6713,1.9344e+008
6714,2.0697e+008
6715,2.073e+008
6716,2.032e+008
6717,2.0995e+008
6718,2.0496e+008
6719,2.1116e+008
6720,1.9537e+008
6721,2.0309e+008
6722,1.9717e+008
6723,2.0831e+008
6724,2.0402e+008
6725,2.0456e+008
6726,2.0414e+008
6727,2.1105e+008
6728,1.947e+008
6729,1.957e+008
6730,2.0421e+008
6731,1.9704e+008
6732,2.024e+008
6733,2.0408e+008
6734,2.0476e+008
6735,2.1009e+008
6736,2.1091e+008
6737,1.9285e+008
6738,1.9621e+008
6739,2.0389e+008
6740,2.0326e+008
6741,2.0461e+008
6742,2.1032e+008
6743,2.0999e+008
6744,2.1098e+008
6745,1.8202e+008
6746,1.9208e+008
6747,1.9402e+008
6748,2.0385e+008
6749,1.9874e+008
6750,2.0499e+008
